,FOV_row,FOV_col,x,y,r,R,G,B,R_max,G_max,B_max,lap_total,lap_max,numPixels,numSaturatedPixels,overlap,idx,URL,Annotation
125,5,3,912,260,1.0,448.0,1363.0,782.0,48.0,115.0,72.0,2566.0,283.0,25,0,1.0,128,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0005_0003/912_260.jpeg,Parasite
126,5,3,927,93,1.0,1025.0,2013.0,1114.0,109.0,180.0,109.0,3836.0,423.0,25,0,1.0,38,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0005_0003/927_93.jpeg,Parasite
127,5,3,1167,91,1.0,110.0,525.0,555.0,24.0,71.0,72.0,1370.0,315.0,25,0,0.573109243697479,36,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0005_0003/1167_91.jpeg,Platelet
128,6,3,144,1376,1.0,154.0,730.0,654.0,17.0,61.0,53.0,1096.0,118.0,25,0,0.5916775032509753,1214,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0006_0003/144_1376.jpeg,Platelet
129,6,3,875,1282,1.0,372.0,787.0,457.0,60.0,99.0,71.0,2174.0,426.0,25,0,0.8384900990099008,1174,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0006_0003/875_1282.jpeg,Parasite
130,6,3,354,144,1.0,225.0,964.0,951.0,30.0,90.0,86.0,1754.0,257.0,25,0,0.0,66,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0006_0003/354_144.jpeg,Platelet
131,7,2,196,1390,1.0,145.0,632.0,633.0,22.0,66.0,64.0,1282.0,196.0,25,0,0.3099290780141844,993,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0007_0002/196_1390.jpeg,Platelet
132,7,2,1027,978,1.0,614.0,1638.0,920.0,62.0,131.0,81.0,2596.0,290.0,25,0,0.3114754098360656,759,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0007_0002/1027_978.jpeg,Parasite
133,5,2,1394,219,1.5,102.0,1215.0,1748.0,8.0,76.0,109.0,1458.0,172.0,25,0,0.7530179445350734,77,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0005_0002/1394_219.jpeg,Platelet
134,4,4,811,1318,1.0,558.0,1196.0,740.0,70.0,127.0,87.0,2610.0,340.0,25,0,1.0,832,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0004/811_1318.jpeg,Parasite
135,4,4,826,1298,1.0,397.0,1015.0,510.0,44.0,92.0,54.0,1900.0,224.0,25,0,1.0,823,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0004/826_1298.jpeg,Parasite
136,6,2,1338,1256,1.0,305.0,709.0,451.0,49.0,87.0,63.0,1894.0,385.0,25,0,1.0,766,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0006_0002/1338_1256.jpeg,Parasite
137,6,2,910,819,1.0,601.0,1815.0,1146.0,62.0,145.0,101.0,3074.0,423.0,25,0,1.0,505,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0006_0002/910_819.jpeg,Parasite
138,6,2,1257,425,1.0,325.0,1100.0,663.0,40.0,107.0,70.0,1810.0,267.0,25,0,0.9516283524904214,232,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0006_0002/1257_425.jpeg,Parasite
139,6,2,1135,345,1.0,273.0,881.0,566.0,34.0,88.0,60.0,1700.0,227.0,25,0,1.0,169,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0006_0002/1135_345.jpeg,Parasite
140,7,1,856,1251,1.0,414.0,1039.0,622.0,59.0,115.0,79.0,2106.0,424.0,25,0,0.9667469879518072,923,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0007_0001/856_1251.jpeg,Parasite
141,7,1,894,673,1.0,1441.0,2733.0,1832.0,170.0,231.0,198.0,5382.0,662.0,25,1,0.9535464535464536,525,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0007_0001/894_673.jpeg,Parasite
142,7,1,1250,483,1.0,125.0,630.0,719.0,22.0,72.0,79.0,1582.0,221.0,25,0,0.2672998643147897,360,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0007_0001/1250_483.jpeg,Platelet
143,7,1,507,276,1.0,636.0,1503.0,895.0,78.0,140.0,99.0,3444.0,422.0,25,0,1.0,194,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0007_0001/507_276.jpeg,Parasite
144,7,1,1088,103,1.0,304.0,961.0,570.0,47.0,107.0,73.0,2338.0,287.0,25,0,1.0,58,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0007_0001/1088_103.jpeg,Parasite
145,7,1,1090,49,1.0,337.0,710.0,486.0,54.0,95.0,74.0,2298.0,431.0,25,0,0.9380300065231572,23,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0007_0001/1090_49.jpeg,Parasite
146,5,1,804,1381,1.0,192.0,568.0,348.0,25.0,56.0,39.0,1152.0,176.0,25,0,0.8989169675090253,684,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0005_0001/804_1381.jpeg,Parasite
147,5,1,435,767,1.0,499.0,1400.0,789.0,60.0,134.0,85.0,2598.0,340.0,25,0,0.5625,364,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0005_0001/435_767.jpeg,Parasite
148,5,1,1068,581,1.0,424.0,1220.0,680.0,65.0,135.0,90.0,2384.0,456.0,25,0,1.0,269,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0005_0001/1068_581.jpeg,Parasite
149,4,3,270,1383,1.0,116.0,650.0,664.0,17.0,64.0,63.0,1176.0,153.0,25,0,0.07272727272727272,751,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0003/270_1383.jpeg,Platelet
150,4,3,58,937,1.0,168.0,907.0,884.0,21.0,85.0,80.0,1604.0,187.0,25,0,0.6559469116896376,516,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0003/58_937.jpeg,Platelet
151,4,3,887,608,1.0,754.0,1680.0,1019.0,103.0,175.0,124.0,3400.0,604.0,25,0,1.0,321,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0003/887_608.jpeg,Parasite
152,4,3,1002,194,1.0,98.0,361.0,357.0,22.0,53.0,50.0,1024.0,250.0,25,0,0.0,93,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0003/1002_194.jpeg,Platelet
153,6,1,169,1041,1.0,146.0,881.0,911.0,16.0,76.0,77.0,1472.0,152.0,25,0,0.2714138286893705,650,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0006_0001/169_1041.jpeg,Platelet
154,6,1,1212,684,1.0,465.0,1166.0,747.0,67.0,127.0,94.0,2620.0,418.0,25,0,1.0,408,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0006_0001/1212_684.jpeg,Parasite
155,6,1,410,372,1.0,121.0,521.0,602.0,24.0,69.0,75.0,1454.0,265.0,25,0,0.28135048231511256,222,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0006_0001/410_372.jpeg,Platelet
156,7,0,612,1185,1.0,920.0,1934.0,1008.0,119.0,195.0,124.0,4098.0,570.0,25,0,0.8335059554634904,1156,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0007_0000/612_1185.jpeg,Parasite
157,7,0,130,880,1.0,768.0,1701.0,965.0,99.0,166.0,117.0,3532.0,532.0,25,0,1.0,870,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0007_0000/130_880.jpeg,Parasite
158,6,0,656,725,1.0,1739.0,2940.0,2099.0,195.0,236.0,220.0,6026.0,644.0,25,1,0.9797875479492476,515,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0006_0000/656_725.jpeg,Parasite
159,4,2,907,1222,1.5,195.0,2353.0,2413.0,17.0,148.0,150.0,2134.0,194.0,25,0,0.0,753,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0002/907_1222.jpeg,Platelet
160,4,2,547,741,1.5,119.0,2624.0,2530.0,10.0,160.0,160.0,2124.0,159.0,25,0,0.0,427,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0002/547_741.jpeg,Platelet
161,4,2,1015,494,1.0,202.0,1454.0,1347.0,21.0,111.0,106.0,2148.0,171.0,25,0,0.16583416583416585,268,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0002/1015_494.jpeg,Platelet
162,4,2,1143,454,1.5,248.0,1648.0,1732.0,23.0,120.0,123.0,2034.0,184.0,25,0,0.2039691289966924,248,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0002/1143_454.jpeg,Platelet
163,3,11,1324,215,1.0,188.0,559.0,336.0,24.0,57.0,38.0,1332.0,126.0,25,0,0.9963065558633426,63,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0003_0011/1324_215.jpeg,Parasite
164,2,10,740,265,1.0,640.0,1482.0,859.0,99.0,160.0,111.0,3734.0,537.0,25,0,1.0,73,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0010/740_265.jpeg,Parasite
165,5,0,860,338,1.0,265.0,1214.0,1015.0,42.0,129.0,110.0,2346.0,358.0,25,0,0.2341619887730553,211,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0005_0000/860_338.jpeg,Platelet
166,3,10,76,980,1.0,383.0,985.0,578.0,46.0,92.0,61.0,2114.0,247.0,25,0,1.0,360,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0003_0010/76_980.jpeg,Parasite
167,3,10,1002,534,1.0,274.0,1018.0,621.0,51.0,119.0,85.0,1988.0,441.0,25,0,0.2404600104547831,189,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0003_0010/1002_534.jpeg,Parasite
168,4,1,73,1288,1.5,213.0,765.0,402.0,22.0,57.0,34.0,1036.0,139.0,25,0,0.8362318840579709,645,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0001/73_1288.jpeg,Parasite
169,4,1,50,1267,1.0,90.0,594.0,689.0,12.0,57.0,66.0,1036.0,161.0,25,0,1.0,630,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0001/50_1267.jpeg,Platelet
170,4,1,1320,1131,1.0,318.0,895.0,530.0,46.0,97.0,65.0,1752.0,325.0,25,0,0.9569707401032702,562,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0001/1320_1131.jpeg,Parasite
171,4,1,649,758,1.0,1063.0,2171.0,1180.0,145.0,224.0,148.0,4258.0,779.0,25,0,1.0,353,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0001/649_758.jpeg,Parasite
172,4,1,1320,521,1.0,410.0,1019.0,673.0,63.0,112.0,87.0,2318.0,388.0,25,0,1.0,230,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0001/1320_521.jpeg,Parasite
173,2,9,943,746,1.0,1100.0,2069.0,1329.0,129.0,201.0,145.0,4182.0,630.0,25,0,1.0,239,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0009/943_746.jpeg,Parasite
174,2,9,1399,505,1.0,240.0,724.0,467.0,30.0,73.0,51.0,1338.0,187.0,25,0,0.8874912648497554,148,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0009/1399_505.jpeg,Parasite
175,2,9,508,88,1.0,202.0,471.0,279.0,28.0,51.0,34.0,924.0,145.0,25,0,1.0,27,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0009/508_88.jpeg,Parasite
176,3,9,1282,1146,1.0,201.0,659.0,425.0,28.0,67.0,49.0,1306.0,192.0,25,0,1.0,400,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0003_0009/1282_1146.jpeg,Parasite
177,3,9,26,1139,1.0,123.0,547.0,264.0,17.0,54.0,31.0,838.0,125.0,25,0,0.6402569593147751,399,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0003_0009/26_1139.jpeg,Parasite
178,4,0,996,1128,1.0,629.0,1754.0,931.0,80.0,156.0,99.0,2746.0,345.0,25,0,0.904043452021726,769,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0000/996_1128.jpeg,Parasite
179,4,0,468,879,1.0,428.0,1409.0,702.0,52.0,127.0,77.0,2502.0,303.0,25,0,0.9960614415124064,598,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0000/468_879.jpeg,Parasite
180,4,0,989,649,1.0,1149.0,2281.0,1343.0,108.0,177.0,115.0,3648.0,450.0,25,0,1.0,423,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0000/989_649.jpeg,Parasite
181,4,0,336,518,1.5,433.0,1911.0,880.0,44.0,131.0,68.0,2388.0,240.0,25,0,1.0,331,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0000/336_518.jpeg,Parasite
182,4,0,613,360,1.0,520.0,1108.0,615.0,65.0,116.0,74.0,2180.0,344.0,25,0,1.0,216,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0000/613_360.jpeg,Parasite
183,4,0,1098,293,1.0,569.0,1473.0,804.0,76.0,153.0,101.0,2658.0,484.0,25,0,1.0,168,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0000/1098_293.jpeg,Parasite
184,4,0,1083,261,1.0,432.0,1368.0,760.0,61.0,150.0,96.0,2740.0,456.0,25,0,1.0,148,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0004_0000/1083_261.jpeg,Parasite
185,3,8,305,1020,1.0,453.0,1536.0,786.0,46.0,128.0,74.0,2388.0,344.0,25,0,0.6486486486486487,444,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0003_0008/305_1020.jpeg,Parasite
186,3,8,157,891,1.0,258.0,955.0,499.0,32.0,86.0,51.0,1842.0,237.0,25,0,1.0,386,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0003_0008/157_891.jpeg,Parasite
187,3,8,1321,581,1.0,220.0,1303.0,767.0,30.0,114.0,77.0,2094.0,242.0,25,0,1.0,237,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0003_0008/1321_581.jpeg,Parasite
188,1,11,1217,1161,1.0,210.0,689.0,389.0,34.0,79.0,54.0,1734.0,317.0,25,0,0.06832298136645963,320,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0011/1217_1161.jpeg,Parasite
189,1,10,882,1414,1.5,203.0,674.0,310.0,22.0,54.0,31.0,888.0,150.0,25,0,0.0,382,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0010/882_1414.jpeg,Parasite
190,1,10,406,1277,1.5,416.0,1413.0,793.0,35.0,92.0,59.0,1920.0,167.0,25,0,0.5930587337909993,335,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0010/406_1277.jpeg,Parasite
191,1,10,148,830,1.0,471.0,1206.0,642.0,57.0,117.0,71.0,2336.0,300.0,25,0,0.9176369124622682,189,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0010/148_830.jpeg,Parasite
192,1,10,994,646,1.0,287.0,781.0,379.0,45.0,87.0,53.0,1594.0,325.0,25,0,1.0,132,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0010/994_646.jpeg,Parasite
193,0,9,1090,1316,1.0,229.0,700.0,378.0,32.0,76.0,48.0,1334.0,248.0,25,0,1.0,321,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0000_0009/1090_1316.jpeg,Parasite
194,0,9,649,1005,1.0,430.0,1253.0,598.0,50.0,118.0,62.0,2276.0,325.0,25,0,0.4230600613765892,249,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0000_0009/649_1005.jpeg,Parasite
195,0,9,1387,508,1.0,310.0,690.0,484.0,52.0,88.0,70.0,1872.0,350.0,25,0,0.8537735849056604,127,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0000_0009/1387_508.jpeg,Parasite
196,0,9,396,72,1.0,226.0,620.0,325.0,35.0,69.0,44.0,1382.0,200.0,25,0,0.8770281810418445,14,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0000_0009/396_72.jpeg,Parasite
197,1,9,68,939,1.0,253.0,932.0,517.0,40.0,97.0,62.0,1832.0,271.0,25,0,0.02408930669800235,285,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0009/68_939.jpeg,Parasite
198,2,4,204,1077,1.0,423.0,866.0,544.0,66.0,108.0,78.0,2226.0,358.0,25,0,1.0,412,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0004/204_1077.jpeg,Parasite
199,0,8,1137,171,1.0,464.0,1035.0,646.0,63.0,119.0,81.0,2574.0,361.0,25,0,1.0,48,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0000_0008/1137_171.jpeg,Parasite
200,0,7,1246,862,1.0,367.0,1000.0,637.0,50.0,96.0,71.0,1986.0,248.0,25,0,1.0,301,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0000_0007/1246_862.jpeg,Parasite
201,0,7,544,821,1.0,346.0,1315.0,595.0,43.0,110.0,60.0,1804.0,242.0,25,0,0.9645390070921984,282,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0000_0007/544_821.jpeg,Parasite
202,1,7,968,833,1.0,314.0,1154.0,628.0,56.0,134.0,91.0,2126.0,533.0,25,0,1.0,322,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0007/968_833.jpeg,Parasite
203,1,7,432,23,1.0,112.0,393.0,181.0,15.0,42.0,22.0,698.0,93.0,25,0,1.0,7,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0007/432_23.jpeg,Parasite
204,0,4,1370,907,1.0,240.0,505.0,403.0,47.0,78.0,67.0,1458.0,383.0,25,0,0.9277003484320556,241,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0000_0004/1370_907.jpeg,Parasite
205,0,4,77,131,1.0,86.0,332.0,188.0,12.0,37.0,23.0,576.0,104.0,25,0,1.0,18,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0000_0004/77_131.jpeg,Parasite
206,3,3,630,548,1.0,704.0,2109.0,1121.0,80.0,171.0,114.0,3122.0,404.0,25,0,1.0,348,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0003_0003/630_548.jpeg,Parasite
207,3,3,535,59,1.0,360.0,832.0,462.0,57.0,105.0,70.0,2004.0,373.0,25,0,0.9709794437726724,18,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0003_0003/535_59.jpeg,Parasite
208,3,3,888,56,1.0,330.0,845.0,498.0,44.0,86.0,59.0,1968.0,223.0,25,0,1.0,17,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0003_0003/888_56.jpeg,Parasite
209,2,3,19,1336,1.0,242.0,771.0,374.0,29.0,64.0,38.0,1168.0,182.0,25,0,0.8853640951694304,733,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0003/19_1336.jpeg,Parasite
210,2,3,1394,720,1.0,386.0,919.0,650.0,65.0,116.0,91.0,2274.0,450.0,25,0,1.0,436,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0003/1394_720.jpeg,Parasite
211,2,3,608,504,1.0,206.0,1062.0,1130.0,25.0,85.0,90.0,1754.0,200.0,25,0,0.34070058381984986,276,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0003/608_504.jpeg,Platelet
212,2,3,1177,373,1.0,70.0,512.0,620.0,13.0,55.0,63.0,1080.0,165.0,25,0,0.10565723793677204,210,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0003/1177_373.jpeg,Platelet
213,2,3,406,92,1.0,409.0,1051.0,517.0,44.0,89.0,50.0,1730.0,176.0,25,0,0.9828022255943348,32,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0003/406_92.jpeg,Parasite
214,0,3,1242,1086,1.0,471.0,1031.0,648.0,68.0,115.0,85.0,2554.0,345.0,25,0,1.0,433,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0000_0003/1242_1086.jpeg,Parasite
215,1,3,907,471,1.0,71.0,358.0,342.0,15.0,52.0,52.0,946.0,197.0,25,0,0.00648508430609598,208,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0003/907_471.jpeg,Platelet
216,1,3,1356,379,1.0,356.0,652.0,501.0,59.0,87.0,74.0,1770.0,384.0,25,0,1.0,168,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0003/1356_379.jpeg,Parasite
217,1,3,523,75,1.0,337.0,653.0,444.0,54.0,89.0,63.0,1954.0,320.0,25,0,1.0,14,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0003/523_75.jpeg,Parasite
218,3,2,594,810,1.5,1396.0,3324.0,1976.0,115.0,230.0,148.0,4224.0,497.0,25,0,0.4153225806451613,481,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0003_0002/594_810.jpeg,Parasite
219,3,2,1096,508,1.0,600.0,1708.0,1004.0,62.0,140.0,95.0,3102.0,305.0,25,0,0.9362922705314008,295,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0003_0002/1096_508.jpeg,Parasite
220,3,2,954,409,1.0,231.0,1057.0,997.0,32.0,102.0,96.0,2226.0,228.0,25,0,0.43326039387308535,231,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0003_0002/954_409.jpeg,Platelet
221,2,2,1353,1240,1.0,292.0,658.0,450.0,51.0,88.0,69.0,1902.0,416.0,25,0,1.0,654,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0002/1353_1240.jpeg,Parasite
222,2,2,1127,965,1.0,76.0,294.0,364.0,11.0,35.0,41.0,792.0,136.0,25,0,0.8596730245231607,527,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0002/1127_965.jpeg,Platelet
223,2,2,1208,929,1.0,711.0,1529.0,949.0,92.0,158.0,112.0,3258.0,496.0,25,0,0.0,500,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0002/1208_929.jpeg,Parasite
224,2,2,864,916,1.0,88.0,638.0,633.0,14.0,64.0,60.0,1396.0,166.0,25,0,0.06622516556291391,492,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0002/864_916.jpeg,Platelet
225,2,2,84,712,1.0,1216.0,2046.0,1305.0,140.0,193.0,139.0,4970.0,550.0,25,0,1.0,378,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0002/84_712.jpeg,Parasite
226,2,2,99,304,1.0,449.0,895.0,534.0,62.0,100.0,69.0,2270.0,260.0,25,0,1.0,138,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0002/99_304.jpeg,Parasite
227,2,2,522,248,1.0,138.0,638.0,644.0,22.0,68.0,67.0,1468.0,185.0,25,0,0.8429577464788732,108,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0002/522_248.jpeg,Platelet
228,2,2,842,215,1.0,413.0,1321.0,826.0,45.0,114.0,78.0,2436.0,343.0,25,0,0.94296875,87,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0002/842_215.jpeg,Parasite
229,0,2,33,1322,1.0,435.0,1173.0,670.0,42.0,95.0,57.0,1940.0,208.0,25,0,0.5781387181738367,547,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0000_0002/33_1322.jpeg,Parasite
230,0,2,501,1034,1.0,506.0,1572.0,995.0,54.0,135.0,92.0,2752.0,222.0,25,0,0.9690855841197528,422,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0000_0002/501_1034.jpeg,Parasite
231,0,2,825,862,1.0,168.0,777.0,713.0,27.0,84.0,80.0,1674.0,240.0,25,0,0.8673100120627262,330,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0000_0002/825_862.jpeg,Platelet
232,0,2,629,406,1.0,111.0,669.0,759.0,17.0,67.0,74.0,1456.0,195.0,25,0,0.2280701754385965,103,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0000_0002/629_406.jpeg,Platelet
233,1,2,402,976,1.0,100.0,407.0,510.0,16.0,46.0,54.0,1060.0,155.0,25,0,0.2566371681415929,441,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0002/402_976.jpeg,Platelet
234,1,2,138,919,1.0,399.0,1179.0,682.0,37.0,98.0,61.0,2006.0,199.0,25,0,0.9973451327433628,421,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0002/138_919.jpeg,Parasite
235,1,2,893,792,1.0,162.0,772.0,470.0,25.0,69.0,49.0,1500.0,221.0,25,0,0.2606837606837607,374,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0002/893_792.jpeg,Parasite
236,1,2,1078,507,1.0,487.0,1339.0,868.0,50.0,114.0,83.0,2086.0,231.0,25,0,1.0,233,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0002/1078_507.jpeg,Parasite
237,1,2,641,171,1.0,418.0,902.0,616.0,58.0,95.0,73.0,2414.0,306.0,25,0,1.0,66,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0002/641_171.jpeg,Parasite
238,1,2,544,51,1.0,472.0,1310.0,642.0,60.0,114.0,71.0,2568.0,356.0,25,0,1.0,16,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0002/544_51.jpeg,Parasite
239,3,1,137,128,1.0,523.0,1150.0,661.0,73.0,122.0,82.0,2624.0,321.0,25,0,0.9910025706940874,53,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0003_0001/137_128.jpeg,Parasite
240,3,1,25,97,1.0,192.0,877.0,321.0,20.0,69.0,31.0,938.0,125.0,25,0,1.0,37,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0003_0001/25_97.jpeg,Parasite
241,2,1,1252,1031,1.0,908.0,1694.0,1088.0,129.0,193.0,143.0,4310.0,777.0,25,0,0.8363143631436314,620,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0001/1252_1031.jpeg,Parasite
242,2,1,1351,931,1.0,959.0,1683.0,1182.0,102.0,162.0,120.0,4554.0,577.0,25,0,1.0,557,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0001/1351_931.jpeg,Parasite
243,2,1,717,832,1.0,657.0,1882.0,1129.0,73.0,162.0,111.0,3144.0,379.0,25,0,0.970556161395856,494,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0001/717_832.jpeg,Parasite
244,2,1,1076,603,1.0,1037.0,2322.0,1375.0,133.0,230.0,162.0,3926.0,781.0,25,0,0.9852133502323616,329,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0001/1076_603.jpeg,Parasite
245,2,1,1085,444,1.0,254.0,1163.0,1155.0,35.0,109.0,106.0,2550.0,242.0,25,0,1.0,226,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0001/1085_444.jpeg,Platelet
246,2,1,355,142,1.0,579.0,1103.0,748.0,79.0,122.0,91.0,3288.0,408.0,25,0,1.0,60,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0002_0001/355_142.jpeg,Parasite
247,0,1,1130,478,1.0,105.0,363.0,250.0,13.0,37.0,26.0,714.0,77.0,25,0,0.9902506963788299,93,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0000_0001/1130_478.jpeg,Parasite
248,1,1,568,789,1.0,179.0,522.0,335.0,24.0,58.0,39.0,1152.0,141.0,25,0,0.752895752895753,389,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0001/568_789.jpeg,Parasite
249,1,1,342,684,1.0,138.0,559.0,385.0,17.0,51.0,37.0,966.0,98.0,25,0,0.9898336414048059,341,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0001/342_684.jpeg,Parasite
250,1,1,980,419,1.0,184.0,498.0,337.0,34.0,67.0,50.0,1346.0,225.0,25,0,0.9882237487733072,217,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0001/980_419.jpeg,Parasite
251,1,1,993,331,1.0,286.0,882.0,611.0,38.0,85.0,65.0,1834.0,311.0,25,0,1.0,175,https://octopi201910.s3-us-west-1.amazonaws.com/3C/0001_0001/993_331.jpeg,Parasite
